Agent	Network	Start_Date	End_Date	Percent_Complete	Name	Lat(dec_deg)	Long(dec_deg)
4995	H40211	01-Feb-1972	31-May-1986	100	Twizel	-44.249	170.092
4344	G13651	01-Sep-1930	31-May-1986	100	Waihopai Power Stn	-41.665	173.575
1590	B75793	01-Mar-1984	31-May-1986	100	Whakamarama 2	-37.72	175.991
5792	I68281	01-Apr-1953	31-May-1986	90	Mataura Mills	-46.192	168.873
2344	C95082	01-May-1927	31-May-1986	90	Rangipo	-39.082	175.814
5477	I58541	01-May-1949	31-May-1986	80	Eyre Creek	-45.51	168.488
1609	B76603	01-Jun-1985	31-May-1986	80	Whakamarama Edr	-37.693	176
3932	F21272	01-Jan-1965	31-May-1986	60	Waimaunga	-42.239	171.695
4212	G13082	01-Jan-1964	31-May-1986	50	Te Towaka	-40.997	173.836
4092	F39664	01-Jan-1981	31-May-1986	30	Bruce Bay Pt	-43.609	169.589
2809	D87694	01-Feb-1982	31-May-1986	30	Gisborne 1 Aws	-38.664	177.974
6491	V7872B	01-Dec-1982	31-May-1986	30	Wairuarua Pa195	-17.717	178.2
4333	G13595	01-Oct-1949	30-Apr-1986	100	Blenheim,Wither Hills	-41.543	173.961
4292	G13404	01-Jun-1962	30-Apr-1986	90	Wakefield No 3	-41.405	173.054
2361	C95241	01-Aug-1954	30-Apr-1986	80	Waikune	-39.217	175.402
2156	C84661	01-Sep-1930	30-Apr-1986	60	Awakino	-38.655	174.628
5549	I59173	01-May-1984	31-Mar-1986	100	Poolburn Edl	-45.133	169.716
4872	H32575	01-Jan-1950	31-Mar-1986	90	Horotane	-43.581	172.696
5277	I50102	01-Jan-1982	31-Mar-1986	70	Gimmerburn Edl	-45.187	170.049
6101	J83702	01-Mar-1985	31-Mar-1986	30	Ci Atiu Iotuika	-19.967	-158.1
1129	A53482	01-Jan-1973	28-Feb-1986	100	Kaikohe D.S.I.R.	-35.424	173.823
3048	D96792	01-Jan-1891	28-Feb-1986	90	Mokopeka	-39.758	176.927
6183	K98607	01-Apr-1971	28-Feb-1986	80	Chatham I Owenga	-44.033	-176.367
5479	I58552	01-Nov-1949	28-Feb-1986	70	Mid Dome	-45.571	168.504
5998	J63801	01-Aug-1981	28-Feb-1986	70	Tuvalu,Vaitupu Ag	-7.483	178.683
1107	A53432	01-Aug-1984	28-Feb-1986	60	Pangaru 2	-35.402	173.363
6076	J79202	01-Mar-1983	28-Feb-1986	20	Tonga, 'Eua	-21.383	-174.95
4498	G23364	01-May-1981	31-Jan-1986	100	Kaikoura Flats	-42.381	173.657
5112	I40501	01-Jan-1948	31-Jan-1986	90	Otamatapaio	-44.569	170.076
4802	H32142	01-Mar-1984	31-Jan-1986	90	Rangiora,Loburn	-43.183	172.494
4127	F48611	01-Apr-1982	31-Jan-1986	10	Hidden Falls Hut	-44.632	168.118
4856	H3256C	01-Jan-1971	31-Dec-1985	100	Christchurch Bowenv.	-43.573	172.643
5364	I50835	01-Jan-1976	31-Dec-1985	100	Invermay, Taieri 2	-45.862	170.385
1057	A53192	01-Oct-1981	31-Dec-1985	100	Kerikeri Downs	-35.179	173.935
3355	E14181	01-Dec-1951	31-Dec-1985	100	Linden	-41.159	174.831
5211	I49591	01-Nov-1949	31-Dec-1985	100	Omarama,Tara Hills	-44.529	169.888
3266	E05465	01-May-1982	31-Dec-1985	100	Tiritea,D.S.I.R.	-40.406	175.635
4179	G12391	01-Nov-1947	31-Dec-1985	100	Wakefield, Dovedale	-41.298	172.91
6455	V78321	01-Jan-1982	31-Dec-1985	90	Ellington - Ra	-17.35	178.217
3660	E95641	01-Sep-1948	31-Dec-1985	90	Ngamatea	-39.68	175.418
2082	C75413	01-Oct-1983	31-Dec-1985	90	Ohinewai	-37.491	175.156
4904	H32672	01-Jan-1962	31-Dec-1985	90	Purau	-43.642	172.756
6364	V77563	01-Jan-1938	31-Dec-1985	90	Varoka - Ba	-17.517	177.65
6452	V78301	01-Jan-1940	31-Dec-1985	80	Nanuku - Ra	-17.367	178.05
2793	D87573	01-Jan-1960	31-Dec-1985	80	Ngatapa,Totangi Rd	-38.567	177.781
4668	H31341	01-May-1949	31-Dec-1985	80	Peak Hill	-43.315	171.449
3035	D96721	01-Sep-1955	31-Dec-1985	80	Wakarara	-39.751	176.26
2722	D78841	01-Aug-1967	31-Dec-1985	50	Tikitiki	-37.796	178.41
2496	D06052	01-Apr-1949	31-Dec-1985	50	Waipukurau P.O.	-39.995	176.555
1096	A53362	01-Nov-1978	30-Nov-1985	100	Horeke	-35.342	173.617
5856	I69191	01-Nov-1929	30-Nov-1985	100	Milton	-46.114	169.971
4400	G14204	01-Aug-1968	30-Nov-1985	90	Picton 3	-41.283	174.023
5092	H41421	01-Jun-1881	30-Nov-1985	90	Timaru Gardens	-44.411	171.25
6323	V69581	01-Jul-1962	30-Nov-1985	90	Tuvumila-Cakaudrove	-16.583	179.883
5272	I50086	01-Aug-1981	30-Nov-1985	90	Windsor M.A.F.	-45.017	170.817
5141	I41901	01-Jan-1941	31-Oct-1985	90	Oamaru Airport	-44.976	171.083
3337	E14083	01-May-1983	31-Oct-1985	90	Pukerua Bay,Hanui Rd	-41.034	174.891
5435	I57751	01-Nov-1974	30-Sep-1985	80	Borland Burn	-45.78	167.538
5469	I5840A	01-Nov-1975	30-Sep-1985	80	Chimneys Flat	-45.415	168.081
2582	D06721	01-Jan-1933	30-Sep-1985	80	Mataikona,Kipihana St	-40.782	176.231
2709	D78751	01-Jan-1916	31-Aug-1985	100	East Cape	-37.692	178.543
4331	G13592	01-Apr-1927	31-Aug-1985	90	Blenheim	-41.511	173.954
1379	A64542	01-Jul-1976	31-Aug-1985	90	Oyster Point	-36.566	174.434
5657	I5969A	01-Jan-1969	31-Aug-1985	90	Welchs Farm	-45.683	169.94
5432	I57582	01-Mar-1972	31-Aug-1985	80	Whitestone,The Key 1	-45.525	167.83
1183	A53781	01-Nov-1948	31-Aug-1985	60	Glenmont, Pakotai	-35.717	173.822
2407	D05751	01-Jul-1966	31-Jul-1985	70	Mt Bruce	-40.748	175.584
5526	I59021	01-Jun-1949	30-Jun-1985	100	Cromwell M.W.D.	-45.035	169.195
6492	V7872C	01-May-1985	30-Jun-1985	100	Tura   Pa210	-17.7	178.217
2098	C75723	01-Jul-1977	30-Jun-1985	80	Hamilton, St Andrews	-37.762	175.254
3298	E05713	01-Oct-1970	30-Jun-1985	80	Otaki,Temuera St	-40.76	175.134
5908	I77171	01-Mar-1980	30-Jun-1985	10	Scollays Flat	-47.15	167.75
5701	I6010F	01-Jan-1971	31-May-1985	90	Eason	-46.17	170.054
4214	G13102	01-Aug-1897	31-May-1985	90	Motueka,Hubert St	-41.112	173.018
1292	A54753	01-Jan-1974	31-May-1985	90	Parua Bay, Beasley Rd	-35.743	174.526
5026	H40651	01-Sep-1947	31-May-1985	70	Hakataramea Estate	-44.599	170.571
5755	I68071	01-May-1950	31-May-1985	70	Reaby Downs	-46.042	168.768
1169	A53691	01-Aug-1948	31-May-1985	60	Pipiwai	-35.654	173.999
1024	A53021	01-Dec-1948	30-Apr-1985	100	Kaitaia Aero	-35.067	173.287
4288	G13391	01-Feb-1938	30-Apr-1985	90	Koromiko	-41.345	173.962
1631	B76741	01-Jan-1950	30-Apr-1985	90	Maketu	-37.786	176.461
2644	D15233	01-Aug-1983	30-Apr-1985	70	Featherston,Pukeo	-41.259	175.359
2898	D88431	01-Apr-1941	30-Apr-1985	60	Tolaga Bay,Raroa	-38.418	178.315
1803	B86383	01-Mar-1966	30-Apr-1985	50	Opokotutarirua	-38.296	176.828
1323	A64101	01-Apr-1946	31-Mar-1985	90	Ruawai	-36.113	174.023
3248	E05421	01-Oct-1912	31-Mar-1985	80	Foxton	-40.475	175.281
1092	A53352	01-Jul-1954	31-Mar-1985	80	Umawera	-35.296	173.566
2376	D05384	01-Jan-1970	31-Mar-1985	70	Ballantrae2 Edr	-40.314	175.839
2288	C94024	01-Dec-1974	31-Mar-1985	70	Lepperton Mill 1	-39.065	174.204
3028	D96691	01-Sep-1889	28-Feb-1985	90	Havelock Nth,Te Mata	-39.681	176.915
6100	J83701	01-Oct-1980	28-Feb-1985	80	Ci Atiu Aero	-19.983	-158.1
5711	I67041	01-Jan-1967	28-Feb-1985	70	Goldie Hill	-46.012	167.48
2354	C95142	01-Dec-1961	28-Feb-1985	30	National Park	-39.173	175.396
2396	D05671	01-Jan-1898	31-Jan-1985	80	Eketahuna Rail	-40.653	175.707
3338	E14084	01-Aug-1983	31-Jan-1985	80	Plimmerton. Cluny Rd	-41.069	174.862
3563	E94571	01-Nov-1954	31-Jan-1985	70	Taumatatahi	-39.552	174.79
3940	F21331	01-Sep-1929	31-Jan-1985	50	Rewanui State Mine	-42.381	171.311
5455	I58091	01-Aug-1952	31-Dec-1984	100	Gibbston,Loop Rd	-45.04	168.952
4981	H40112	01-Sep-1969	31-Dec-1984	100	Lake Pukaki M.W.D.	-44.181	170.132
5046	H41024	01-Mar-1964	31-Dec-1984	90	Coopers Creek	-44.027	171.285
3058	D96832	01-Jan-1964	31-Dec-1984	90	Ranui Onga Onga	-39.891	176.349
3114	D97003	01-Oct-1951	31-Dec-1984	80	Kotemaori,Glenfarg Stn	-39.091	177.036
1799	B86343	01-Dec-1983	31-Dec-1984	80	Rotomahana Res Stn	-38.3	176.422
4697	H31571	01-Feb-1944	31-Dec-1984	70	Waverley	-43.505	171.727
3333	E14071	01-Jan-1984	31-Dec-1984	60	Mana Island 2	-41.093	174.786
6537	V8708A	01-Sep-1983	31-Dec-1984	60	Mt Gordon East	-18.05	177.8
3005	D96633	01-Aug-1981	31-Dec-1984	40	Glendale,Te Katata	-39.635	176.35
3008	D96643	01-Aug-1982	31-Oct-1984	100	Hawkes Bay,Faraway	-39.686	176.478
6336	V69701	01-Jul-1983	31-Oct-1984	80	Mt Kasi-Cakaudrove	-16.767	179.033
1788	B86282	01-Dec-1967	31-Oct-1984	80	Waiohau	-38.211	176.845
6649	W69110	01-Jun-1963	31-Oct-1984	60	Kabara - Lau	-18.933	-178.95
2109	C75831	01-Sep-1946	30-Sep-1984	100	Rukuhia	-37.83	175.3
5012	H40381	01-Jan-1969	30-Sep-1984	90	Fairford	-44.311	170.855
5620	I59531	01-Jun-1928	30-Sep-1984	90	Roxburgh East	-45.539	169.319
3448	E14391	01-Dec-1973	30-Sep-1984	90	Wainuiomata,Coast Rd	-41.358	174.907
6188	K98612	01-Jan-1983	30-Sep-1984	50	Chatham I Tuku	-44.033	-176.633
5071	H41212	01-Dec-1979	31-Aug-1984	80	Pleasant Point 2	-44.264	171.136
1826	B86522	01-Feb-1964	31-Aug-1984	80	Tahorakuri 2	-38.588	176.235
2095	C75621	01-Aug-1982	31-Aug-1984	80	Taupiri	-37.603	175.203
2049	C75023	01-Jan-1949	31-Jul-1984	100	Auckland,Kohukohunui	-37.033	175.217
1499	A74051	01-Jun-1916	31-Jul-1984	100	Lower Huia	-37	174.567
2045	C75017	01-Jan-1947	31-Jul-1984	90	Cosseys No 1	-37.05	175.1
1442	A64951	01-Jan-1926	31-Jul-1984	90	Huia Dam	-36.967	174.533
2031	C75002	01-May-1962	31-Jul-1984	90	Hunua Nursery	-37.083	175.083
2035	C7501A	01-Jan-1964	31-Jul-1984	90	Moumoukai Office	-37.083	175.15
1446	A64955	01-Aug-1927	31-Jul-1984	90	Nihotupu House	-36.95	174.567
1464	A64963	01-Nov-1932	31-Jul-1984	90	Nihotupu Lower	-36.967	174.617
2047	C75019	01-Jan-1949	31-Jul-1984	90	Rose	-37.017	175.15
1463	A64962	01-Jul-1936	31-Jul-1984	90	Titirangi Ara	-36.917	174.633
1443	A64952	01-Jan-1917	31-Jul-1984	90	Waitakere	-36.9	174.533
2060	C75112	01-Sep-1956	31-Jul-1984	90	Whitley Dam	-37.1	175.117
6415	V7776A	01-Jan-1981	31-Jul-1984	80	Nanukunuku-Ba Pa114	-17.75	177.667
2711	D78801	01-Feb-1965	31-Jul-1984	30	Gate Station	-37.848	178.091
4750	H31823	01-May-1975	31-Jul-1984	30	Mt Peel,Waikari Hills	-43.798	171.231
3797	F03501	01-Jan-1874	30-Jun-1984	100	Farewell Spit	-40.549	173.008
4411	G14501	01-Nov-1969	30-Jun-1984	100	Vernon Lagoon	-41.533	174.033
2030	C74982	01-Jul-1948	30-Jun-1984	90	Te Mata,Nettleton	-37.944	174.868
5260	I5005A	01-Jan-1976	30-Jun-1984	40	Dome Hills	-45.008	170.52
2135	C84173	01-Aug-1973	31-May-1984	60	Port Taharoa	-38.171	174.707
5611	I59392	01-Feb-1982	31-May-1984	60	Stony Creek	-45.302	169.906
3507	E93541	01-Feb-1980	31-May-1984	10	Maui A Platform	-39.55	173.433
2987	D96541	01-Jan-1906	30-Apr-1984	100	Whanawhana	-39.544	176.436
5545	I59162	01-Jun-1913	30-Apr-1984	90	Moa Creek	-45.192	169.654
5514	I58931	01-May-1956	30-Apr-1984	80	Dipton West	-45.902	168.345
4554	H23603	01-Nov-1974	31-Mar-1984	100	Waiau, Clarence St	-42.656	173.042
6560	V8801G	01-Jan-1982	31-Mar-1984	70	Wainikatama   P175	-18.067	178.167
4125	F48302	01-Mar-1982	31-Mar-1984	40	Lake Mckerrow	-44.387	168.025
6496	V78751	01-Mar-1968	31-Mar-1984	20	Lodoni R.K.Sch.	-17.717	178.55
4816	H32242	01-Mar-1937	29-Feb-1984	100	Loburn	-43.194	172.49
5473	I5850A	01-Nov-1975	29-Feb-1984	80	The Haycocks	-45.503	167.998
1864	B86942	01-Jan-1968	29-Feb-1984	60	Rangitaiki	-38.897	176.424
6463	V78512	01-Nov-1980	29-Feb-1984	30	Uluisaivou Cattle S.	-17.5	178.167
3924	F21181	01-Jan-1904	31-Jan-1984	100	Reefton,Mine	-42.119	171.866
4821	H32311	01-Apr-1973	31-Jan-1984	90	Oxford 2	-43.302	172.189
2086	C75511	01-May-1940	31-Dec-1983	100	Huntly	-37.569	175.159
6058	J76214	01-May-1957	31-Dec-1983	100	Samoa, Alaoa	-13.9167	-171.75
6032	J75901	01-Jan-1980	31-Dec-1983	100	Samoa, Fasito'Outa	-13.8117	-171.941
6050	J76206	01-May-1970	31-Dec-1983	100	Samoa, Laulii	-13.85	-171.7
6043	J76008	01-Feb-1983	31-Dec-1983	100	Samoa, Vaiaata	-13.6533	-172.247
2912	D96081	01-Jan-1919	31-Dec-1983	100	Te Rangi Maungaharuru	-39.09	176.868
1494	A65801	01-Jan-1914	31-Dec-1983	100	Waiheke Is,Rocky Bay	-36.834	175.067
3570	E94661	01-Jun-1968	31-Dec-1983	90	Nukuhau	-39.605	174.666
6052	J76208	01-Sep-1975	31-Dec-1983	90	Samoa, Lemafa	-13.95	-171.588
6038	J76003	01-Aug-1967	31-Dec-1983	80	Samoa, Falealupo	-13.4984	-172.786
6034	J75903	01-Aug-1970	31-Dec-1983	70	Samoa, Savaia	-13.933	-171.95
2742	D87291	01-Sep-1968	31-Dec-1983	70	Tutamoe Stn	-38.242	177.984
5633	I5958B	01-Jun-1972	31-Dec-1983	60	Elliot	-45.5	169.817
3284	E05629	01-Mar-1980	31-Dec-1983	60	Hokio,Sand Road	-40.623	175.221
6051	J76207	01-Jan-1963	31-Dec-1983	60	Samoa, Moamoa	-13.85	-171.783
6053	J76209	01-Aug-1970	31-Dec-1983	60	Samoa, Sataoa	-13.967	-171.85
2348	C95086	01-Aug-1974	31-Dec-1983	60	Tongariro Prison Farm	-39.043	175.856
6039	J76004	01-Apr-1949	31-Dec-1983	50	Samoa, Salailua	-13.7192	-172.592
6041	J76006	01-Jan-1924	31-Dec-1983	40	Samoa, Fagamalo	-13.4413	-172.355
6042	J76007	01-Jan-1980	31-Dec-1983	40	Samoa, Tailematao'L	-13.617	-172.267
5255	I50002	01-Jul-1957	30-Nov-1983	90	Wedderburn	-45.025	169.994
4397	G14201	01-Jan-1959	31-Oct-1983	100	Picton Freezing Works	-41.345	173.98
1736	B86013	01-Dec-1973	31-Oct-1983	90	Ngongotaha Fish Trap	-38.09	176.185
6037	J76002	01-May-1980	31-Oct-1983	90	Samoa, Falelima	-13.5773	-172.729
2493	D06043	01-Aug-1900	31-Oct-1983	90	Takapau,Orua Wharo	-40.032	176.393
1868	B87003	01-Oct-1969	31-Oct-1983	90	Waingarara Stn	-38.056	177.074
5576	I59234	01-Jan-1922	30-Sep-1983	100	Alexandra 1	-45.258	169.389
3258	E05452	01-Jan-1949	30-Sep-1983	100	Linton,Ridge Hill	-40.462	175.577
4176	G12381	01-Jan-1911	30-Sep-1983	100	Stanley Brook	-41.324	172.827
6301	V69431	01-Jan-1910	30-Sep-1983	90	Labasa Mill - Macuata	-16.433	179.383
6378	V77641	01-Jan-1910	30-Sep-1983	90	Lautoka Mill-Ba	-17.6	177.45
2099	C75724	01-Aug-1982	30-Sep-1983	90	Ohote	-37.776	175.216
6054	J76210	01-Jan-1978	30-Sep-1983	90	Samoa, Togitogiga Cf	-13.983	-171.7
4059	F30311	01-Nov-1926	30-Sep-1983	70	Franz Josef T.H.C.	-43.379	170.178
4984	H40132	01-Jan-1962	30-Sep-1983	70	The Wolds Station	-44.102	170.36
5708	I60211	01-Mar-1966	30-Sep-1983	60	Chrystalls Beach	-46.196	170.094
2695	D78632	01-Jan-1972	30-Sep-1983	40	Whakaangiangi	-37.687	178.347
3026	D96689	01-Sep-1950	31-Aug-1983	100	Havelock Nth D.S.I.R. 1	-39.666	176.881
4024	F22332	01-Aug-1983	31-Aug-1983	100	Snoline Spa Hotel	-42.381	172.333
3131	D97075	01-Jul-1982	31-Aug-1983	80	Morere 2	-38.988	177.79
5270	I50084	01-Aug-1974	31-Aug-1983	80	Weston	-45.091	170.885
2879	D88211	01-May-1959	31-Aug-1983	20	Waingaromia Stn	-38.267	178.104
4721	H31681	01-Dec-1947	30-Jun-1983	90	Creeside	-43.668	171.828
1624	B76716	01-Oct-1969	30-Jun-1983	90	Hairini	-37.736	176.161
6281	V69341	01-Aug-1959	31-May-1983	100	Coqeloa - Macuata	-16.367	179.467
3591	E95212	01-Aug-1982	31-May-1983	100	Ruatiti Station	-39.234	175.174
2375	D05383	01-Jan-1970	31-May-1983	80	Woodville,Ballantrae1	-40.307	175.826
1798	B86342	01-Jan-1952	31-May-1983	70	Rotomahana	-38.294	176.391
6040	J76005	01-Feb-1924	31-May-1983	40	Samoa, Satupaitea	-13.75	-172.317
2289	C94025	01-Nov-1979	30-Apr-1983	100	Tikorangi	-39.034	174.289
1671	B76993	01-Sep-1947	30-Apr-1983	100	Whakatane Mill	-37.958	176.964
5587	I59241	01-Jan-1922	30-Apr-1983	90	Galloway 2	-45.211	169.467
5495	I58743	01-Oct-1970	30-Apr-1983	80	Lumsden 3	-45.737	168.443
6033	J75902	01-May-1970	30-Apr-1983	70	Samoa, Falelatai	-13.9107	-172.021
5574	I59232	01-May-1947	31-Mar-1983	100	Earnscleugh D.S.I.R.	-45.237	169.332
5257	I50012	01-Jan-1923	31-Mar-1983	100	Naseby Forest 1	-45.032	170.09
4766	H31921	01-Jan-1893	31-Mar-1983	90	Peel Forest,Scotsburn	-43.93	171.229
2880	D88212	01-Jul-1973	31-Mar-1983	80	Tuahu Station	-38.255	178.132
6631	W67606	01-Jan-1965	31-Mar-1983	60	Munia-Lau	-17.35	-178.883
5346	I5075B	01-Nov-1970	28-Feb-1983	100	Waitati	-45.759	170.575
2363	C95251	01-Jan-1930	28-Feb-1983	80	Mt Ruapehu,Chateau 1	-39.202	175.54
4561	H23633	01-Jul-1976	28-Feb-1983	30	Hawkswood Bridge	-42.666	173.312
3240	E05365	01-May-1961	31-Jan-1983	90	Massey University	-40.392	175.61
6490	V7872A	01-Jan-1982	31-Jan-1983	80	Maridrika Pa182	-17.767	178.233
5743	I67381	01-Sep-1963	31-Jan-1983	50	Pahia	-46.338	167.817
6171	K91700	01-Jan-1972	31-Jan-1983	20	Snares Is	-48	166.6
4776	H31943	01-May-1948	31-Dec-1982	100	Lismore,Midway	-43.897	171.42
2704	D78731	01-Jan-1954	31-Dec-1982	100	Poro Poro Station	-37.783	178.296
6045	J76201	01-Jan-1968	31-Dec-1982	100	Samoa, Alafua	-13.8591	-171.793
2635	D15163	01-Feb-1966	31-Dec-1982	90	Gladstone, Arahura	-41.127	175.626
2346	C95084	01-May-1927	31-Dec-1982	90	Hautu	-38.995	175.845
6036	J76001	01-Jan-1977	31-Dec-1982	90	Samoa, Asau Forest	-13.5333	-172.65
4795	H32071	01-Mar-1920	31-Dec-1982	90	Sandhurst Weka Pass	-43.015	172.696
6067	J78801	01-Jul-1980	31-Dec-1982	80	Kolovai Tonga	-21.083	-175.333
3513	E94221	01-Apr-1964	31-Dec-1982	80	Midhirst	-39.288	174.261
6035	J76000	01-Jun-1968	31-Dec-1982	80	Samoa, Asau	-13.5189	-172.636
5497	I58751	01-Jun-1973	31-Dec-1982	60	Ardlussa	-45.742	168.57
3426	E14298	01-Jan-1963	31-Dec-1982	60	Lower Hutt, Waterloo	-41.221	174.927
5724	I67072	01-Sep-1965	31-Dec-1982	40	Clifden School	-46.054	167.714
1772	B86161	01-Jun-1962	30-Nov-1982	100	Tarawera Forest	-38.128	176.651
5848	I6911A	01-Aug-1966	31-Oct-1982	100	Crested View	-46.191	169.114
4706	H31611	01-Jun-1953	31-Oct-1982	50	Hakatere Stn	-43.607	171.165
3143	D97381	01-Jul-1900	30-Sep-1982	90	Portland Is	-39.306	177.868
6632	W67607	01-Jan-1920	30-Sep-1982	80	Naitauba - Lau	-17.017	-179.283
3573	E94741	01-Jan-1906	31-Aug-1982	90	Patea Freezing Works	-39.767	174.483
6347	V69761	01-Nov-1957	31-Aug-1982	80	Vunilagi	-16.75	179.633
6564	V8804A	01-Jan-1935	31-Aug-1982	70	Wailoku H/C P021	-18.083	178.433
3650	E95581	01-Jun-1950	31-Aug-1982	50	Moawhango,Maunganui	-39.571	175.855
1127	A53472	01-Nov-1975	31-Jul-1982	70	Punakitere No 2	-35.435	173.714
6007	J66000	01-Jan-1950	31-Jul-1982	50	Fiji, Yasawa-I-Rara	-16.7	177.583
4043	F30152	01-Jul-1964	31-Jul-1982	50	Harihari M.W.D.	-43.152	170.558
1490	A65471	01-Jan-1890	31-May-1982	100	Cuvier Island	-36.443	175.781
3073	D96864	01-Jan-1980	31-May-1982	100	Opapa	-39.821	176.683
2543	D06262	01-Jun-1948	31-May-1982	100	Wallingford	-40.203	176.623
2557	D06351	01-Jan-1950	31-May-1982	80	Mangaoroa,Otama Stn	-40.335	176.507
4249	G13242	01-Jun-1966	31-May-1982	70	Teal Valley	-41.243	173.4
6017	J69700	01-Jan-1956	31-May-1982	60	Fiji, Matuku	-19.133	179.75
1618	B76702	01-Jan-1975	31-May-1982	60	Lr Kaimai,River Lodge	-37.783	176.05
1735	B86012	01-Jul-1973	31-May-1982	60	Oturoa	-38.049	176.186
5283	I5016A	01-Jan-1953	30-Apr-1982	100	Fuchsia	-45.091	170.69
1094	A53354	01-Jan-1978	30-Apr-1982	100	Umawera, Te Tio Road	-35.313	173.548
4426	G14812	01-Apr-1959	30-Apr-1982	60	Brackendale	-41.832	174.106
5301	I50231	01-Jul-1962	30-Apr-1982	60	Ivybridge	-45.25	170.296
2385	D05481	01-Aug-1924	31-Mar-1982	100	Pahiatua,Mangamutu	-40.455	175.811
5449	I58073	01-Feb-1962	28-Feb-1982	100	Kawarau Falls	-45.031	168.729
6588	V88132	01-Feb-1972	28-Feb-1982	100	Veisari-Rewa	-18.117	178.367
4543	H22962	01-Mar-1978	28-Feb-1982	90	Hawarden 2	-42.908	172.635
1552	B75441	01-May-1956	28-Feb-1982	90	Hoe-O-Tainui	-37.472	175.403
2661	D15301	01-Aug-1924	28-Feb-1982	90	Orongorongo Headworks	-41.299	175.037
2179	C84971	01-Jul-1964	28-Feb-1982	60	Mt Damper	-38.94	174.789
2018	C74471	01-Nov-1971	31-Jan-1982	100	Waikato,Ngapuriri Pt	-37.444	174.745
1765	B86124	01-Jan-1899	31-Jan-1982	100	Whakarewarewa	-38.164	176.263
5017	H40393	01-May-1956	31-Jan-1982	90	Coal Creek Mawaro	-44.293	170.895
5699	I6010D	01-Apr-1972	31-Jan-1982	90	Mc Guigan	-46.17	170.029
6055	J76211	01-Oct-1934	31-Jan-1982	80	Samoa, Lotofaga	-14.0333	-171.55
6350	V69791	01-May-1950	31-Jan-1982	70	Vanaira-Cakaudrove	-16.75	179.917
1209	A54411	01-Mar-1958	31-Jan-1982	60	Towai	-35.493	174.13
5412	I57361	01-Oct-1972	31-Dec-1981	70	Takahe Valley	-45.299	167.681
3130	D97074	01-Feb-1962	31-Dec-1981	70	Whiorau Stn	-39.01	177.777
5441	I57972	01-Apr-1970	31-Dec-1981	60	Wairaki	-45.933	167.718
3818	F11851	01-Mar-1966	31-Dec-1981	50	Bald Hill Farm Sett.	-41.809	171.579
1690	B77764	01-Mar-1968	31-Dec-1981	40	Te Kaha School	-37.731	177.694
6089	J82203	01-Oct-1974	30-Nov-1981	80	Niue, Hikutavake	-18.983	-169.883
3025	D96688	01-Sep-1965	31-Oct-1981	100	Hastings Fire Station	-39.647	176.842
5296	I50203	01-Jul-1976	31-Oct-1981	80	Diamond Hill Station	-45.196	170.004
3249	E05422	01-Dec-1979	30-Sep-1981	100	Foxton Beach	-40.472	175.236
5336	I50721	01-Aug-1967	30-Sep-1981	90	Hindon Farm	-45.748	170.197
5900	I69531	01-Aug-1971	30-Sep-1981	70	Tahakopa,Linklater	-46.496	169.342
1647	B76841	01-Sep-1937	30-Sep-1981	60	Pongakawa	-37.826	176.486
2320	C94201	01-Sep-1970	31-Aug-1981	100	Upper Mangorei 2	-39.201	174.059
3436	E14375	01-Jun-1979	31-Aug-1981	70	Careys Gully	-41.331	174.744
1815	B86421	01-Jan-1971	31-Jul-1981	100	Purukohukohu	-38.426	176.215
4912	H32722	01-Jun-1957	31-Jul-1981	90	Killinchy	-43.746	172.229
3420	E14292	01-Jan-1923	31-Jul-1981	90	Lower Hutt,Tama St	-41.221	174.895
4168	G12282	01-Jan-1959	31-Jul-1981	90	Thorpe	-41.28	172.852
3413	E1429L	01-Aug-1970	31-Jul-1981	80	Hutt Golf Club	-41.2	174.933
3428	E14361	01-Jul-1965	31-Jul-1981	80	Oteranga Bay 2	-41.299	174.634
3003	D96631	01-May-1960	31-Jul-1981	80	Te Katata	-39.616	176.377
3969	F21601	01-Sep-1970	31-Jul-1981	60	Awatuna	-42.721	171.068
2941	D96264	01-Oct-1975	31-Jul-1981	60	Crohane Te Pohue	-39.196	176.649
4294	G13406	01-Jan-1967	30-Jun-1981	80	Wairoa Gorge No 3	-41.459	173.087
6182	K98606	01-Nov-1979	31-May-1981	90	Chatham I Hapupu Aero	-43.783	-176.35
5684	I59901	01-May-1949	31-May-1981	90	Waikaka,The Mains	-45.943	169.017
1817	B86431	01-Apr-1975	31-May-1981	80	Reporoa Grenslie Farm	-38.434	176.387
4675	H3141A	01-Jan-1961	31-May-1981	80	Upper Lake Heron	-43.441	171.187
3738	E95953	01-Jul-1967	31-May-1981	50	Hunterville 2	-39.904	175.525
3309	E05812	01-Apr-1969	31-May-1981	40	Te Horo, Marycrest	-40.82	175.105
1724	B85286	01-Jan-1973	31-Mar-1981	100	Tokoroa Bcnz	-38.22	175.87
2445	D05871	01-Feb-1971	31-Mar-1981	90	Mauriceville East, Stoney Creek Farm	-40.794	175.691
5458	I58171	01-Jan-1953	31-Mar-1981	60	Wye Creek	-45.138	168.759
5608	I59361	01-Mar-1913	28-Feb-1981	70	Manorburn Dam	-45.363	169.606
6088	J82202	01-Jan-1970	28-Feb-1981	50	Niue, Vaiea	-19.133	-169.883
1467	A64966	01-Jan-1976	31-Jan-1981	100	Laingholm	-36.964	174.625
